school_id,name,address,city,zip_code,school_type,latitude,longitude,school_rating,district_id
101912058,GREGORY-LINCOLN EDUCATIONAL CENTER ELEMENTARY,1101 TAFT,HOUSTON,77019,Elementary,29.756187,-95.384952,65,5
101912058,GREGORY-LINCOLN EDUCATIONAL CENTER MIDDLE,1101 TAFT,HOUSTON,77019,Middle,29.756187,-95.384952,65,5
101914127,GRIFFIN ELEMENTARY,7800 S FRY RD,KATY,77494,Elementary,29.721653,-95.785535,95,12
101912262,GRISSOM ELEMENTARY,4900 SIMSBROOK DR,HOUSTON,77045,Elementary,29.620678,-95.455707,75,5
101912369,GROSS ELEMENTARY,12583 S GESSNER DR,HOUSTON,77071,Elementary,29.638319,-95.527866,65,5
101913128,GROVES ELEMENTARY,11902 MADERA RUN PKWY,HUMBLE,77346,Elementary,29.994499,-95.177499,75,8
101924109,H M CARROLL ELEMENTARY,10210 C E KING PKWY,HOUSTON,77044,Elementary,29.906619,-95.180595,75,16
101907128,HAIRGROVE ELEMENTARY,7120 N ELDRIDGE PKWY,HOUSTON,77041,Elementary,29.876221,-95.608261,95,1
101902043,HAMBRICK MIDDLE,4600 ALDINE MAIL RT,HOUSTON,77039,Middle,29.901728,-95.324967,65,6
101907126,HAMILTON ELEMENTARY,12050 KLUGE,CYPRESS,77429,Elementary,29.988261,-95.617569,95,1
101907049,HAMILTON MIDDLE,12330 KLUGE RD,CYPRESS,77429,Middle,29.985236,-95.621775,95,1
101912049,HAMILTON MIDDLE,139 E 20TH ST,HOUSTON,77008,Middle,29.8055,-95.398442,85,5
101907108,HANCOCK ELEMENTARY,13801 SCHROEDER RD,HOUSTON,77070,Elementary,29.976649,-95.556392,85,1
101925001,HARGRAVE HIGH,25400 WILLY LN,HUFFMAN,77336,High,30.042896,-95.060955,85,19
101911107,HARLEM ELEMENTARY,3333 INTERSTATE 10 E,BAYTOWN,77521,Elementary,29.801836,-95.010985,85,3
101902129,HARRIS ELEMENTARY,3130 HOLDER FOREST DR,HOUSTON,77088,Elementary,29.867979,-95.454225,75,6
101912166,HARRIS J R ELEMENTARY,801 BROADWAY ST,HOUSTON,77012,Elementary,29.718783,-95.277621,75,5
101912167,HARRIS R P ELEMENTARY,1262 MAE DR,HOUSTON,77015,Elementary,29.768891,-95.221622,75,5
101912051,HARTMAN MIDDLE,7111 WESTOVER,HOUSTON,77087,Middle,29.673542,-95.302155,75,5
101912168,HARTSFIELD ELEMENTARY,5001 PERRY ST,HOUSTON,77021,Elementary,29.69447,-95.344239,65,5
101912169,HARVARD ELEMENTARY,810 HARVARD ST,HOUSTON,77007,Elementary,29.786109,-95.395994,95,5
101905106,HARVEY S BROWN ELEMENTARY,16550 WALLISVILLE RD,HOUSTON,77049,Elementary,29.816151,-95.135889,75,2
101915120,HASSLER ELEMENTARY,9325 LOCHLEA RDG DR,KLEIN,77379,Elementary,30.040876,-95.528919,95,13
101903001,HASTINGS HIGH,4410 COOK RD,HOUSTON,77072,High,29.709835,-95.596433,75,4
101915103,HAUDE ELEMENTARY,3111 LOUETTA,SPRING,77388,Elementary,30.051955,-95.460982,85,13
101914112,HAZEL S PATTISON ELEMENTARY,19910 STONELODGE,KATY,77450,Elementary,29.756026,-95.715025,95,12
101903115,HEARNE ELEMENTARY,13939 RIO BONITO,HOUSTON,77083,Elementary,29.707556,-95.633987,75,4
101903111,HEFLIN ELEMENTARY,3303 SYNOTT RD,HOUSTON,77082,Elementary,29.722833,-95.61865,75,4
101912012,HEIGHTS HIGH,413 E 13TH ST,HOUSTON,77008,High,29.794586,-95.394163,85,5
101919127,HELEN MAJOR ELEMENTARY,16855 SUGAR PINE DR,HOUSTON,77090,Elementary,30.004463,-95.457396,55,7
101919127,HELEN MAJOR MIDDLE,16855 SUGAR PINE DR,HOUSTON,77090,Middle,30.004463,-95.457396,55,7
101912170,HELMS ELEMENTARY,503 W 21ST ST,HOUSTON,77008,Elementary,29.805021,-95.405964,85,5
101907151,HEMMENWAY ELEMENTARY,20400 W LITTLE YORK,KATY,77449,Elementary,29.837562,-95.733756,75,1
101912171,HENDERSON J ELEMENTARY,1800 DISMUKE,HOUSTON,77023,Elementary,29.72323,-95.321189,85,5
101912172,HENDERSON N ELEMENTARY,701 SOLO ST,HOUSTON,77020,Elementary,29.768692,-95.32129,85,5
101912052,HENRY MIDDLE,10702 E HARDY,HOUSTON,77093,Middle,29.868924,-95.362884,65,5
101916102,HERITAGE ELEMENTARY,4301 E BLVD,DEER PARK,77536,Elementary,29.687972,-95.116749,85,11
101919115,HERITAGE ELEMENTARY,12255 T C JESTER BLVD,HOUSTON,77067,Elementary,29.8735,-95.062134,85,7
101912173,HEROD ELEMENTARY,5627 JASON ST,HOUSTON,77096,Elementary,29.683009,-95.488171,95,5
101912286,HERRERA ELEMENTARY,525 BENNINGTON ST,HOUSTON,77022,Elementary,29.822933,-95.366603,95,5
101903120,HICKS ELEMENTARY,8520 HEMLOCK HILL DR,HOUSTON,77083,Elementary,29.68707,-95.627846,75,4
101913114,HIDDEN HOLLOW ELEMENTARY,4104 APPALACHIAN TRL,KINGWOOD,77345,Elementary,30.073273,-95.182758,85,8
101912034,HIGH SCHOOL FOR LAW AND JUSTICE,3503 COYLE,HOUSTON,77003,High,29.737778,-95.347227,95,5
101911108,HIGHLANDS ELEMENTARY,200 E WALLISVILLE RD,HIGHLANDS,77562,Elementary,29.820379,-95.054208,65,3
101911044,HIGHLANDS JUNIOR HIGH ,1212 E WALLISVILLE RD,HIGHLANDS,77562,Middle,29.819354,-95.039458,85,3
101915042,HILDEBRANDT INTERMEDIATE,22800 HILDEBRANDT RD,SPRING,77389,Middle,30.098524,-95.525822,75,13
101912473,HILLIARD ELEMENTARY,8115 E HOUSTON RD,HOUSTON,77028,Elementary,29.838682,-95.268211,65,5
101912395,HINES-CALDWELL ELEMENTARY,5515 W OREM,HOUSTON,77085,Elementary,29.626709,-95.466956,85,5
101912175,HOBBY ELEMENTARY,4021 WOODMONT DR,HOUSTON,77045,Elementary,29.634763,-95.43747,65,5
101902046,HOFFMAN MIDDLE,6101 W LITTLE YORK RD,HOUSTON,77091,Middle,29.865807,-95.480376,75,6
101912053,HOGG MIDDLE,1100 MERRILL ST,HOUSTON,77009,Middle,29.789769,-95.38544,85,5
101907106,HOLBROOK ELEMENTARY,6402 LANGFIELD RD,HOUSTON,77092,Elementary,29.856813,-95.498458,85,1
101912050,HOLLAND MIDDLE,1600 GELLHORN,HOUSTON,77029,Middle,29.762927,-95.273979,75,5
101920105,HOLLIBROOK ELEMENTARY,3602 HOLLISTER,HOUSTON,77080,Elementary,29.826706,-95.5075,85,15
101903124,HOLMQUIST ELEMENTARY,15040 WESTPARK DR,HOUSTON,77082,Elementary,29.718385,-95.657613,75,4
101907121,HOLMSLEY ELEMENTARY,7315 HUDSON OAKS DR,HOUSTON,77095,Elementary,29.886441,-95.678249,85,1
101903044,HOLUB MIDDLE,9515 S DAIRY ASHFORD,HOUSTON,77099,Middle,29.673331,-95.603158,85,4
101907055,HOPPER MIDDLE,7811 FRY RD,CYPRESS,77433,Middle,29.940151,-95.720544,85,1
101911045,HORACE MANN JUNIOR HIGH ,310 S HWY 146,BAYTOWN,77520,Middle,29.724127,-94.957136,75,3
101912178,HORN ELEMENTARY,4530 HOLLY ST,BELLAIRE,77401,Elementary,29.693305,-95.452228,95,5
101903123,HORN ELEMENTARY,10734 BISSONETT,HOUSTON,77099,Elementary,29.675631,-95.566957,75,4
101907113,HORNE ELEMENTARY,14950 W LITTLE YORK RD,HOUSTON,77084,Elementary,29.866994,-95.632217,85,1
101920106,HOUSMAN ELEMENTARY,6705 HOUSMAN ST,HOUSTON,77055,Elementary,29.800222,-95.470013,65,15
101902062,HOUSTON ACADEMY ELEMENTARY,8103 CARVER RD,HOUSTON,77088,Elementary,29.874661,-95.447997,85,6
101912310,HOUSTON MATH SCIENCE AND TECHNOLOG HIGH,9400 IRVINGTON,HOUSTON,77076,High,29.848762,-95.36128,75,5
101919125,HOYLAND ELEMENTARY,2200 WITTERSHAW DR,HOUSTON,77090,Elementary,29.979993,-95.433712,65,7
101919125,HOYLAND MIDDLE,2200 WITTERSHAW DR,HOUSTON,77090,Middle,29.979993,-95.433712,65,7
101925103,HUFFMAN ELEMENTARY,24403 E LAKE HOUSTON PKWY,HUFFMAN,77336,Elementary,30.026196,-95.114013,75,19
101925041,HUFFMAN MIDDLE,3407 HUFFMAN EASTGATE RD,HUFFMAN,77336,Middle,30.038484,-95.080119,75,19
101913101,HUMBLE ELEMENTARY,20252 FIELDTREE DR,HUMBLE,77338,Elementary,30.011958,-95.27284,85,8
101913001,HUMBLE HIGH,1700 WILSON RD,HUMBLE,77338,High,29.982961,-95.244342,75,8
101913041,HUMBLE MIDDLE,11207 WILL CLAYTON,HUMBLE,77346,Middle,29.98007,-95.211271,65,8
101920107,HUNTERS CREEK ELEMENTARY,10650 BEINHORN,HOUSTON,77024,Elementary,29.778366,-95.497087,95,15
101911016,IMPACT EARLY COLLEGE HIGH,200 LEE DR,BAYTOWN,77520,High,29.729301,-94.977744,95,3
101912180,ISAACS ELEMENTARY,3830 PICKFAIR ST,HOUSTON,77026,Elementary,29.794943,-95.317968,55,5
101910106,JACINTO CITY ELEMENTARY,10910 WIGGINS,HOUSTON,77029,Elementary,29.765528,-95.23636,95,18
101914125,JACK & SHARON RHOADS ELEMENTARY,19711 CLAY RD,KATY,77449,Elementary,29.829649,-95.716834,85,12
101913117,JACK M FIELDS SR ELEMENTARY,2505 S HOUSTON AVE,HUMBLE,77396,Elementary,29.96802,-95.26112,55,8
101917042,JACKSON INTERMEDIATE,1020 E THOMAS,PASADENA,77506,Middle,29.700557,-95.199988,85,9
101910113,JAMES B HAVARD ELEMENTARY,15150 WALLISVILLE RD,HOUSTON,77049,Elementary,29.808069,-95.165482,75,18
101911103,JAMES BOWIE ELEMENTARY,2200 CLAYTON DR,BAYTOWN,77520,Elementary,29.744758,-94.944824,75,3
101914139,JAMES E RANDOLPH ELEMENTARY,5303 FLEWELLEN OAKS LN,FULSHEAR,77441,Elementary,29.711064,-95.847508,95,12
101914118,JAMES E WILLIAMS ELEMENTARY,3900 S PEEK RD,KATY,77450,Elementary,29.731264,-95.765085,95,12
101916042,JAMES H BAKER SIXTH GRADE CAMPUS MIDDLE,9800 SPENCER HWY,LA PORTE,77571,Middle,29.664248,-95.084755,75,11
101912181,JANOWSKI ELEMENTARY,7500 BAUMAN RD,HOUSTON,77022,Elementary,29.829237,-95.371428,75,5
101914121,JEAN & BETTY SCHMALZ ELEMENTARY,18605 GREEN LAND WAY,HOUSTON,77084,Elementary,29.820308,-95.690262,85,12
101914115,JEANETTE HAYES ELEMENTARY,21203 PARK TIMBERS,KATY,77450,Elementary,29.754738,-95.73527,95,12
101912182,JEFFERSON ELEMENTARY,5000 SHARMAN ST,HOUSTON,77009,Elementary,29.804875,-95.370549,85,5
101914140,JENKS ELEMENTARY,27602 WESTRIDGE CREEK LN,KATY,77494,Elementary,29.741553,-95.846592,95,12
101916101,JENNIE REID ELEMENTARY,10001 W FAIRMONT PKWY,LA PORTE,77571,Elementary,29.652629,-95.081366,85,11
101917125,JENSEN ELEMENTARY,3514 TULIP,PASADENA,77504,Elementary,29.659629,-95.175849,85,9
101907003,JERSEY VILLAGE HIGH,7600 SOLOMON ST,HOUSTON,77040,High,29.880843,-95.556137,85,1
101917109,JESSUP ELEMENTARY,9301 ALMEDA GENOA RD,HOUSTON,77075,Elementary,29.628626,-95.251503,75,9
101919110,JOAN LINK ELEMENTARY,2815 RIDGE HOLLOW DR,HOUSTON,77067,Elementary,29.954906,-95.463392,85,7
101914124,JOELLA EXLEY ELEMENTARY,21800 WESTHEIMER PKWY,KATY,77494,Elementary,29.735574,-95.750242,95,12
101919104,JOHN WINSHIP ELEMENTARY,2175 SPRING CREEK DR,SPRING,77373,Elementary,30.069727,-95.401847,75,7
101902116,JOHNSON ELEMENTARY,13901 HOMESTEAD RD,HUMBLE,77396,Elementary,29.919524,-95.301494,75,6
101902134,JONES ELEMENTARY,7903 FOREST POINT DR,HUMBLE,77338,Elementary,30.013661,-95.30436,75,6
101912006,JONES FUTURES ACADEMY HIGH,7414 ST LO RD,HOUSTON,77033,High,29.674707,-95.340741,95,5
101907122,JOWELL ELEMENTARY,6355 GREENHOUSE RD,KATY,77449,Elementary,29.867499,-95.705916,85,1
101908107,JP DABBS ELEMENTARY,302 E LAMBUTH,DEER PARK,77536,Elementary,29.669026,-95.122972,85,14
101907053,KAHLA MIDDLE,16212 W LITTLE YORK,HOUSTON,77084,Middle,29.86779,-95.662116,85,1
101915108,KAISER ELEMENTARY,13430 BAMMEL-N HOUSTON RD,HOUSTON,77066,Elementary,29.971548,-95.493517,75,13
101912185,KASHMERE GARDENS ELEMENTARY,4901 LOCKWOOD DR,HOUSTON,77026,Elementary,29.805213,-95.31809,75,5
101912007,KASHMERE HIGH,6900 WILEYVALE ST,HOUSTON,77028,High,29.822677,-95.315208,75,5
101914102,KATY ELEMENTARY,5726 GEORGE BUSH AVE,KATY,77493,Elementary,29.79138,-95.822454,95,12
101914001,KATY HIGH,6331 HWY BLVD,KATY,77494,High,29.74063,-95.829571,85,12
101914041,KATY JUNIOR HIGH ,5350 FRANZ RD,KATY,77493,Middle,29.80346,-95.810098,85,12
101914138,KEIKO DAVIDSON ELEMENTARY,26906 PINE MILL RANCH DR,KATY,77494,Elementary,29.726839,-95.83563,95,12
101907143,KEITH ELEMENTARY,20550 FAIRFIELD GREEN,CYPRESS,77433,Elementary,30.008007,-95.745308,95,1
101917144,KELLER MIDDLE,3102 SAN AUGUSTINE,PASADENA,77503,Elementary,29.687236,-95.166884,85,9
101912187,KELSO ELEMENTARY,5800 SOUTHMUND ST,HOUSTON,77033,Elementary,29.681955,-95.333747,75,5
101903107,KENNEDY ELEMENTARY,10200 HUNTINGTON PL DR,HOUSTON,77099,Elementary,29.669137,-95.602849,75,4
101912188,KENNEDY ELEMENTARY,400 VICTORIA DR,HOUSTON,77022,Elementary,29.835562,-95.39456,75,5
101903006,KERR HIGH,8150 SUGARLAND HOWELL,HOUSTON,77083,High,29.691595,-95.634612,95,4
101912389,KETELSEN ELEMENTARY,600 QUITMAN,HOUSTON,77009,Elementary,29.78062,-95.363853,95,5
101912079,KEY MIDDLE,4000 KELLEY ST,HOUSTON,77026,Middle,29.811803,-95.331369,55,5
101903043,KILLOUGH MIDDLE,7600 SYNOTT RD,HOUSTON,77083,Middle,29.695264,-95.61455,85,4
101912025,KINDER HIGH FOR PERFORMING AND VISU,790 AUSTIN ST,HOUSTON,77002,High,29.756998,-95.360434,95,5
101913002,KINGWOOD HIGH,2701 KINGWOOD DR,KINGWOOD,77339,High,30.044323,-95.194597,95,8
101913042,KINGWOOD MIDDLE,2407 PINE TERRACE,KINGWOOD,77339,Middle,30.05505,-95.210522,85,8
101913013,KINGWOOD PARK HIGH,4015 WOODLAND HILLS DR,KINGWOOD,77339,High,30.072048,-95.213481,85,8
101907134,KIRK ELEMENTARY,12421 TANNER RD,HOUSTON,77041,Elementary,29.850854,-95.600078,85,1
101915045,KLEB INTERMEDIATE,7425 LOUETTA RD,KLEIN,77379,Middle,30.019665,-95.525956,85,13
101915004,KLEIN COLLINS HIGH,20811 ELLA BLVD,SPRING,77388,High,30.06677,-95.476559,85,13
101915002,KLEIN FOREST HIGH,11400 MISTY VLY,HOUSTON,77066,High,29.966919,-95.499923,75,13
101915001,KLEIN HIGH,16715 STUEBNER-AIRLINE RD,KLEIN,77379,High,30.017457,-95.522399,85,13
101915041,KLEIN INTERMEDIATE,4710 W MOUNT HOUSTON,HOUSTON,77088,Middle,29.894504,-95.467426,75,13
101915003,KLEIN OAK HIGH,22603 NORTHCREST DR,SPRING,77389,High,30.097786,-95.522208,85,13
101915117,KLENK ELEMENTARY,6111 BOURGEOIS RD,HOUSTON,77066,Elementary,29.95657,-95.506321,75,13
101903141,KLENTZMAN INTERMEDIATE,11100 STANCLIFF,HOUSTON,77099,Elementary,29.662274,-95.575262,75,4
101915101,KOHRVILLE ELEMENTARY,11600 WOODLAND SHORE DR,TOMBALL,77375,Elementary,30.046529,-95.592432,85,13
101912189,KOLTER ELEMENTARY,9710 RUNNYMEADE DR,HOUSTON,77096,Elementary,29.674821,-95.467875,95,5
101915113,KRAHN ELEMENTARY,9502 EDAY,KLEIN,77379,Elementary,30.013776,-95.559649,85,13
101915121,KREINHOP ELEMENTARY,21010 ELLA BLVD,SPRING,77388,Elementary,30.038799,-95.466933,85,13
101915048,KRIMMEL INTERMEDIATE,7070 FM 2920,KLEIN,77379,Middle,30.0823,-95.531137,85,13
101917110,KRUSE ELEMENTARY,400 PARK LN,PASADENA,77506,Elementary,29.707078,-95.203409,75,9
101915115,KUEHNLE ELEMENTARY,5510 WINDING RDG DR,KLEIN,77379,Elementary,30.039613,-95.504892,85,13
101902130,KUJAWA ELEMENTARY,7007 FALLBROOK DR,HOUSTON,77086,Elementary,29.923454,-95.493169,75,6
101924104,L E MONAHAN ELEMENTARY,8901 DEEP VALLEY DR,HOUSTON,77044,Elementary,29.855384,-95.203641,65,16
101917116,L F SMITH ELEMENTARY,1401 AVE A,SO HOUSTON,77587,Elementary,29.662579,-95.229511,75,9
101916103,LA PORTE ELEMENTARY,725 S BROADWAY,LA PORTE,77571,Elementary,29.643651,-95.018672,95,11
101916001,LA PORTE HIGH,301 E FAIRMONT PKWY,LA PORTE,77571,High,29.652345,-95.016844,85,11
101916041,LA PORTE JUNIOR HIGH ,401 S BROADWAY,LA PORTE,77571,Middle,29.660255,-95.019321,75,11
101907046,LABAY MIDDLE,15435 WILLOW RIVER DR,HOUSTON,77095,Middle,29.895902,-95.642401,95,1
101913102,LAKELAND ELEMENTARY,1500 MONTGOMERY LN,HUMBLE,77338,Elementary,29.990039,-95.2527,65,8
101913125,LAKESHORE ELEMENTARY,13333 BREAKWATER PATH LN,HOUSTON,77044,Elementary,29.962865,-95.170419,75,8
101921103,LAKEWOOD ELEMENTARY,15614 GETTYSBURG,TOMBALL,77377,Elementary,30.000889,-95.599759,95,17
101911111,LAMAR ELEMENTARY,816 N PRUETT ST,BAYTOWN,77520,Elementary,29.73967,-94.969599,75,3
101912008,LAMAR HIGH,3325 WESTHEIMER RD,HOUSTON,77098,High,29.739837,-95.426633,85,5
101907103,LAMKIN ELEMENTARY,11521 TELGE RD,CYPRESS,77429,Elementary,29.943776,-95.649009,85,1
101903116,LANDIS ELEMENTARY,10255 SPICE LN,HOUSTON,77072,Elementary,29.685832,-95.561902,65,4
101920041,LANDRUM MIDDLE,2200 RIDGECREST,HOUSTON,77055,Middle,29.813841,-95.49213,75,15
101907005,LANGHAM CREEK HIGH,17610 FM 529,HOUSTON,77095,High,29.884396,-95.676344,95,1
101912192,LANTRIP ELEMENTARY,100 TELEPHONE RD,HOUSTON,77023,Elementary,29.741386,-95.335632,75,5
101917137,LAURA WELCH BUSH ELEMENTARY,9100 BLACKHAWK,HOUSTON,77075,Elementary,29.624245,-95.247926,85,9
101912263,LAW ELEMENTARY,12401 S COAST DR,HOUSTON,77047,Elementary,29.627648,-95.363926,75,5
101912075,LAWSON MIDDLE,14000 STANCLIFF ST,HOUSTON,77045,Middle,29.622096,-95.452838,75,5
101907144,LEE ELEMENTARY,12900 W LITTLE YORK RD,HOUSTON,77041,Elementary,29.864334,-95.602618,85,1
101911002,LEE HIGH,1809 MARKET ST,BAYTOWN,77520,High,29.72956,-94.984373,85,3
101915111,LEMM ELEMENTARY,19034 JOANLEIGH DR,SPRING,77388,Elementary,30.040273,-95.437878,75,13
101916107,LEO A RIZZUTO ELEMENTARY,3201 N FARRINGTON BLVD,LA PORTE,77571,Elementary,29.663153,-95.069664,95,11
101912194,LEWIS ELEMENTARY,6745 TIPPERARY,HOUSTON,77061,Elementary,29.664782,-95.283097,75,5
101902052,LEWIS MIDDLE,21255 W HARDY RD,HOUSTON,77073,Middle,30.022294,-95.403069,65,6
101907111,LIEDER ELEMENTARY,17003 KIETH HARROW BLVD,HOUSTON,77084,Elementary,29.848862,-95.662446,85,1
101903109,LIESTMAN ELEMENTARY,7610 SYNOTT RD,HOUSTON,77083,Elementary,29.694155,-95.617244,75,4
101912195,LOCKHART ELEMENTARY,3200 ROSEDALE ST,HOUSTON,77004,Elementary,29.717449,-95.366552,75,5
101916106,LOMAX ELEMENTARY,10615 N AVNEUE L,LA PORTE,77571,Elementary,29.688447,-95.051319,85,11
101916043,LOMAX JUNIOR HIGH ,9801 N AVE L,LA PORTE,77571,Middle,29.680085,-95.063438,75,11
101912059,LONG ACADEMY HIGH,6501 BELLAIRE BLVD,HOUSTON,77074,High,29.704179,-95.499177,85,5
101912059,LONG ACADEMY MIDDLE,6501 BELLAIRE BLVD,HOUSTON,77074,Middle,29.704179,-95.499177,85,5
101912196,LONGFELLOW ELEMENTARY,3617 NORRIS,HOUSTON,77025,Elementary,29.687861,-95.432946,85,5
101912197,LOOSCAN ELEMENTARY,3800 ROBERTSON ST,HOUSTON,77009,Elementary,29.795396,-95.357845,85,5
101914113,LORAINE T GOLBOW ELEMENTARY,3535 LAKES OF BRIDGEWATER DR,KATY,77449,Elementary,29.823495,-95.745144,85,12
101912198,LOVE ELEMENTARY,1120 W 13TH ST,HOUSTON,77008,Elementary,29.792868,-95.408653,75,5
101912199,LOVETT ELEMENTARY,8814 S RICE AVE,HOUSTON,77096,Elementary,29.682798,-95.469424,85,5
101907116,LOWERY ELEMENTARY,15950 RDG PARK DR,HOUSTON,77095,Elementary,29.909215,-95.651234,85,1
101912128,LYONS ELEMENTARY,800 ROXELLA RD,HOUSTON,77076,Elementary,29.856239,-95.3666,85,5
101910107,MACARTHUR ELEMENTARY,1801 N MAIN,GALENA PARK,77547,Elementary,29.744537,-95.239698,85,18
101902003,MACARTHUR HIGH,4400 ALDINE MAIL RT,HOUSTON,77039,High,29.901319,-95.328938,75,6
101912201,MACGREGOR ELEMENTARY,4801 LABRANCH ST,HOUSTON,77004,Elementary,29.724893,-95.363752,75,5
101912203,MADING ELEMENTARY,8511 CRESTMONT ST,HOUSTON,77033,Elementary,29.660097,-95.326843,75,5
101912010,MADISON HIGH,13719 WHITEHEATHER,HOUSTON,77045,High,29.630311,-95.435437,75,5
101917117,MAE SMYTHE ELEMENTARY,2202 PASADENA BLVD,PASADENA,77502,Elementary,29.682007,-95.18093,75,9
101915132,MAHAFFEY ELEMENTARY,10255 MAHAFFEY RD,TOMBALL,77375,Elementary,30.090196,-95.582117,95,13
101903106,MAHANAY ELEMENTARY,13215 HIGH STAR,HOUSTON,77083,Elementary,29.709561,-95.615789,85,4
101912460,MANDARIN IMMERSION MAGNET SCHOOL ELEMENTARY,5445 W ALABAMA,HOUSTON,77056,Elementary,29.737777,-95.473853,95,5
101912460,MANDARIN IMMERSION MAGNET SCHOOL MIDDLE,5445 W ALABAMA,HOUSTON,77056,Middle,29.737777,-95.473853,95,5
101913119,MAPLEBROOK ELEMENTARY,7935 FARMINGHAM RD,HUMBLE,77346,Elementary,29.998904,-95.155655,75,8
101912483,MARK WHITE ELEMENTARY,2515 OLD FARM RD,HOUSTON,77063,Elementary,29.738375,-95.509932,85,5
101912480,MARSHALL ELEMENTARY,6200 WINFIELD RD,HOUSTON,77050,Elementary,29.898188,-95.297551,65,5
101917145,MARSHALL KENDRICK MIDDLE,3001WATTERS RD,PASADENA,77504,Elementary,29.666575,-95.17951,85,9
101912061,MARSHALL MIDDLE,1115 NOBLE ST,HOUSTON,77009,Middle,29.781247,-95.356297,85,5
101903103,MARTIN ELEMENTARY,11718 HENDON,HOUSTON,77072,Elementary,29.691932,-95.584672,75,4
101912289,MARTINEZ C ELEMENTARY,901 HAYS ST,HOUSTON,77009,Elementary,29.659586,-95.220155,55,5
101912298,MARTINEZ R ELEMENTARY,7211 MARKET ST,HOUSTON,77020,Elementary,29.77291,-95.296432,75,5
101903143,MATA INTERMEDIATE,9225 S DAIRY ASHFORD,HOUSTON,77099,Elementary,29.677621,-95.602593,75,4
101917134,MATTHYS ELEMENTARY,1500 MAIN ST,SOUTH HOUSTON,77587,Elementary,29.658806,-95.239409,75,9
101907105,MATZKE ELEMENTARY,13102 JONES RD,HOUSTON,77070,Elementary,29.966809,-95.585049,75,1
101914101,MAURICE L WOLFE ELEMENTARY,502 ADDICKS-HOWELL RD,HOUSTON,77079,Elementary,29.780272,-95.643211,75,12
101914111,MAYDE CREEK ELEMENTARY,2698 GREENHOUSE RD,HOUSTON,77084,Elementary,29.807897,-95.702362,85,12
101914005,MAYDE CREEK HIGH,19202 GROSCHKE RD,HOUSTON,77084,High,29.804488,-95.693174,85,12
101914043,MAYDE CREEK JUNIOR HIGH ,2700 GREENHOUSE RD,HOUSTON,77084,Middle,29.808081,-95.703781,85,12
101915122,MCDOUGLE ELEMENTARY,10410 KANSACK LN,HOUSTON,77086,Elementary,29.929681,-95.501627,85,13
101907150,MCFEE ELEMENTARY,19315 PLANTATION COVE LN,KATY,77449,Elementary,29.855413,-95.709493,85,1
101912179,MCGOWEN ELEMENTARY,6820 HOMESTEAD RD,HOUSTON,77028,Elementary,29.820628,-95.300507,75,5
101917122,MCMASTERS ELEMENTARY,1011 BENNETT DR,PASADENA,77503,Elementary,29.695613,-95.155323,75,9
101905104,MCMULLAN ELEMENTARY,1290 DELL DALE ST,CHANNELVIEW,77530,Elementary,29.797008,-95.140593,85,2
101912227,MCNAMARA ELEMENTARY,8714 MCAVOY DR,HOUSTON,77074,Elementary,29.684717,-95.50423,85,5
101912062,MCREYNOLDS MIDDLE,5910 MARKET ST,HOUSTON,77020,Middle,29.768248,-95.312185,65,5
101914116,MCROBERTS ELEMENTARY,3535 N FRY RD,KATY,77449,Elementary,29.822608,-95.7222,85,12
101917111,MEADOR ELEMENTARY,10701 SEAFORD DR,HOUSTON,77089,Elementary,29.614356,-95.229653,85,9
101920108,MEADOW WOOD ELEMENTARY,14230 MEMORIAL DR,HOUSTON,77079,Elementary,29.770809,-95.595586,85,15
101917140,MELILLO MIDDLE,9220 HUGHES RD,HOUSTON,77089,Elementary,29.58272,-95.248508,85,9
101920109,MEMORIAL DRIVE ELEMENTARY,11202 SMITHDALE,HOUSTON,77024,Elementary,29.770811,-95.51163,95,15
101912204,MEMORIAL ELEMENTARY,6401 ARNOT ST,HOUSTON,77007,Elementary,29.770277,-95.424899,95,5
101920001,MEMORIAL HIGH,935 ECHO LN,HOUSTON,77024,High,29.782751,-95.521405,95,15
101920042,MEMORIAL MIDDLE,12550 VINDON,HOUSTON,77024,Middle,29.777585,-95.55249,95,15
101914104,MEMORIAL PARKWAY ELEMENTARY,21603 PARK TREE LN,KATY,77450,Elementary,29.765468,-95.747655,85,12
101914044,MEMORIAL PARKWAY JUNIOR HIGH ,21203 HIGHLAND KNOLLS,KATY,77450,Middle,29.759598,-95.73682,95,12
101907127,METCALF ELEMENTARY,6100 QUEENSTON,HOUSTON,77084,Elementary,29.863122,-95.668455,85,1
101915123,METZLER ELEMENTARY,8500 W RAYFORD RD,SPRING,77389,Elementary,30.123884,-95.516214,95,13
101919106,MEYER ELEMENTARY,16330 FOREST WAY DR,HOUSTON,77090,Elementary,30.006014,-95.434951,75,7
101919106,MEYER MIDDLE,16330 FOREST WAY DR,HOUSTON,77090,Middle,30.006014,-95.434951,75,7
101912055,MEYERLAND MIDDLE,10410 MANHATTAN DR,HOUSTON,77096,Middle,29.668227,-95.475106,85,5
101924043,MICHAEL R NULL MIDDLE,12117 GARRETT RD,HOUSTON,77044,Middle,29.88308,-95.217137,75,16
101912458,MICKEY LELAND COLLEGE PREP ACADEMY FO HIGH,1700 GREGG ST,HOUSTON,77020,High,29.775746,-95.335746,95,5
